kepoi_name,koi_disposition,kepid,koi_period,koi_time0bk,koi_duration,koi_depth,koi_max_sngle_ev,koi_max_mult_ev,koi_num_transits,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag
K00842.02,CONFIRMED,5794379,36.06588163,198.58423,4.3246,1563.8,10.347036,39.547905,38.0,4702.0,4.592,-0.22,0.686,0.67,292.91312,41.060921,15.389
K00843.01,CONFIRMED,5881688,4.190425659,171.44122,2.8589,2877.4,21.389048,245.59174,318.0,6073.0,4.392,0.2,1.135,1.163,293.49661,41.137589,15.27
K00844.01,CONFIRMED,6022556,3.709870784,171.987982,3.0694,2020.3,9.246548,88.43494,279.0,5727.0,4.463,0.14,0.978,1.013,283.86441,41.346458,15.581
K00845.01,CONFIRMED,6032497,16.3297527,177.29506,6.271,1187.5,10.867014,63.15734,85.0,5878.0,4.444,-0.06,0.987,0.989,288.51001,41.301769,15.447
K00846.01,CONFIRMED,6061119,27.807566216,186.713552,4.21587,25391.0,184.1626,739.8864,50.0,5862.0,4.584,-0.52,0.785,0.865,296.88821,41.396091,15.482
K00847.01,CONFIRMED,6191521,80.8723469,203.895,11.195,3604.6,39.125496,129.28693,17.0,5510.0,4.222,0.16,1.238,0.932,287.1543,41.565788,15.201
K00848.01,FALSE POSITIVE,6267425,3.166465862,172.002627,2.9381,4357.2,17.338335,126.34083,320.0,4968.0,4.575,-0.36,0.704,0.68,284.86929,41.679192,15.999
K00118.01,CONFIRMED,3531558,24.99324319,138.68167,5.9409,269.6,10.750713,48.44607,53.0,5718.0,4.181,0.0,1.317,0.961,287.36279,38.649601,12.377
K00849.01,CONFIRMED,6276477,10.35533116,170.93729,3.1775,750.6,6.973618,43.478497,127.0,5501.0,4.462,0.02,0.918,0.891,288.9942,41.633282,15.018
K00867.01,CONFIRMED,6863998,16.08518937,180.28319,3.984,1442.4,11.495781,56.866776,82.0,5239.0,4.523,0.0,0.826,0.83,292.10519,42.380322,15.219
K00868.01,CANDIDATE,6867155,235.9986399,208.399822,8.2284,20715.0,157.44649,311.33582,6.0,4245.0,4.627,0.12,0.657,0.666,293.00797,42.307201,15.172
K00869.01,CONFIRMED,6948054,7.49018305,174.95037,2.7297,1123.6,8.483169,43.14732,178.0,5103.0,4.562,0.04,0.787,0.823,291.63898,42.436321,15.599
K00869.02,CONFIRMED,6948054,36.2761238,201.2869,4.7865,1572.6,7.9323716,28.587673,39.0,5103.0,4.562,0.04,0.787,0.823,291.63898,42.436321,15.599
K00869.03,CONFIRMED,6948054,17.46087931,137.26594,2.2641,812.4,4.671781,16.755081,69.0,5103.0,4.562,0.04,0.787,0.823,291.63898,42.436321,15.599
K00854.01,CONFIRMED,6435936,56.0560754,201.16578,4.685,1626.0,6.1299686,19.2542,24.0,3593.0,4.757,0.26,0.491,0.503,289.50848,41.812119,15.849
K00855.01,CONFIRMED,6522242,41.408316686,195.78745,5.0264,22839.0,217.32286,904.6437,33.0,5522.0,4.586,-0.46,0.747,0.786,291.76041,41.944069,15.196
K00856.01,CANDIDATE,6526710,39.74893077,172.854644,7.3051,15179.0,123.3638,505.17914,34.0,6122.0,4.487,-0.18,0.964,1.041,293.17929,41.969238,15.344
K00857.01,CONFIRMED,6587280,5.715425977,174.87931,2.5242,908.1,7.166417,48.613644,181.0,5237.0,4.572,0.24,0.826,0.927,285.11047,42.033958,15.086
K00119.01,CONFIRMED,9471974,49.18394185,141.911924,11.3364,1646.2,61.598824,250.00006,29.0,5626.0,3.907,0.36,2.057,1.247,294.55917,46.062328,12.654
K00857.02,CONFIRMED,6587280,20.0261412,146.91109,1.611,421.2,3.5729597,9.322174,54.0,5237.0,4.572,0.24,0.826,0.927,285.11047,42.033958,15.086
K00858.01,CANDIDATE,6599919,13.61014819,173.987319,2.594,5732.9,36.547604,209.14677,101.0,5697.0,4.46,-0.26,0.903,0.857,289.89777,42.009151,15.06
K00859.01,FALSE POSITIVE,6675056,10.44331991,175.4046,2.743,1159.8,10.513627,48.83681,127.0,4947.0,4.516,0.08,0.802,0.769,286.24356,42.148811,15.546
K00861.01,CONFIRMED,6685526,2.237489571,170.81914,1.8119,315.8,4.7961717,28.265633,595.0,5265.0,4.58,0.14,0.81,0.91,290.00757,42.116459,15.001
K00862.01,FALSE POSITIVE,6756669,5.851520671,173.8228336,3.11058,33004.0,192.99095,1762.9304,178.0,5532.0,4.53,-0.34,0.806,0.804,284.08731,42.233231,15.33
K00863.01,CONFIRMED,6784235,3.167893418,172.147959,2.1814,781.2,5.8711963,55.665585,430.0,5895.0,4.503,-0.02,0.94,1.026,293.81647,42.212502,15.533
K00864.01,CONFIRMED,6849310,4.311780262,173.576483,2.7251,1154.0,7.6148076,68.72953,299.0,5527.0,4.484,0.16,0.927,0.956,287.24268,42.301369,15.604
K00864.02,CONFIRMED,6849310,20.0504494,188.08821,4.556,840.9,6.4205737,29.427977,64.0,5527.0,4.484,0.16,0.927,0.956,287.24268,42.301369,15.604
K00864.03,CONFIRMED,6849310,9.76734503,186.57718,1.6585,569.1,3.9681692,17.335663,122.0,5527.0,4.484,0.16,0.927,0.956,287.24268,42.301369,15.604
K00865.01,CANDIDATE,6862328,119.0207044,222.236492,8.1405,7430.5,63.25567,165.9875,11.0,5453.0,4.342,0.16,1.062,0.904,291.58377,42.36816,15.085
K00119.02,CONFIRMED,9471974,190.3200468,312.68498,15.284,1141.7,45.91216,95.55217,7.0,5626.0,3.907,0.36,2.057,1.247,294.55917,46.062328,12.654
K00866.01,FALSE POSITIVE,6862603,2.861159894,171.648106,1.8832,1014.3,8.208323,47.643787,454.0,6126.0,4.458,-0.04,1.021,1.09,291.67172,42.343109,15.618
K00880.01,CONFIRMED,7366258,26.44439337,194.12074,3.9783,1843.5,15.926126,67.97784,53.0,5427.0,4.463,0.16,0.929,0.915,292.87338,42.966141,15.158
K00880.02,CONFIRMED,7366258,51.53997972,174.055011,6.3994,3644.3,28.79182,112.0813,28.0,5427.0,4.463,0.16,0.929,0.915,292.87338,42.966141,15.158
K00880.03,CONFIRMED,7366258,5.902245782,136.78393,2.9003,702.3,6.7249837,43.151917,220.0,5427.0,4.463,0.16,0.929,0.915,292.87338,42.966141,15.158
K00880.04,CONFIRMED,7366258,2.382951591,135.080841,1.8876,391.6,3.843993,23.52045,515.0,5427.0,4.463,0.16,0.929,0.915,292.87338,42.966141,15.158
K00881.01,CONFIRMED,7373451,21.02250608,207.67593,4.1072,1772.5,9.148423,47.644684,67.0,5067.0,4.585,-0.08,0.75,0.789,294.90973,42.935261,15.859
K00869.04,CONFIRMED,6948054,3.219814777,133.00406,2.0642,488.2,3.4647944,19.364616,391.0,5103.0,4.562,0.04,0.787,0.823,291.63898,42.436321,15.599
K00870.01,CONFIRMED,6949607,5.912273234,172.184012,2.3254,961.4,8.0944605,55.492382,227.0,4072.0,4.696,-0.18,0.57,0.586,292.13702,42.42942,15.036
K00870.02,CONFIRMED,6949607,8.98581901,175.68418,2.8606,881.3,7.210981,42.23077,145.0,4072.0,4.696,-0.18,0.57,0.586,292.13702,42.42942,15.036
K00871.01,CANDIDATE,7031517,12.940668656,179.423014,2.4845,42450.0,209.9436,1375.2338,100.0,5875.0,4.572,-0.42,0.809,0.895,291.11969,42.507069,15.215
K00120.01,FALSE POSITIVE,11869052,20.5452375,137.91394,2.517,218.5,41.057766,93.56568,67.0,5670.0,4.206,0.0,1.264,0.937,294.40192,50.172089,12.003
K00872.01,CONFIRMED,7109675,33.60123371,186.680343,4.4056,7425.9,44.19851,173.7981,39.0,5149.0,4.447,0.42,0.93,0.882,289.26874,42.604172,15.262
K00872.02,CONFIRMED,7109675,6.76652928,138.0637,2.9004,450.7,4.929026,16.790316,194.0,5149.0,4.447,0.42,0.93,0.882,289.26874,42.604172,15.262
K00873.01,CONFIRMED,7118364,4.347288783,172.23343,2.1024,451.6,4.846328,34.36066,307.0,5754.0,4.345,0.16,1.122,1.014,291.96417,42.69614,15.024
K00874.01,CONFIRMED,7134976,4.601811819,169.98108,2.2607,755.9,6.6083684,52.078793,295.0,4986.0,4.496,0.16,0.833,0.793,296.48343,42.663429,15.024
K00874.02,CONFIRMED,7134976,11.18719905,137.17814,3.252,353.6,3.560772,17.25928,117.0,4986.0,4.496,0.16,0.833,0.793,296.48343,42.663429,15.024
K00875.01,CONFIRMED,7135852,4.220965778,170.622433,3.0854,2260.0,13.098274,134.46404,321.0,3837.0,4.747,-0.06,0.517,0.544,296.69394,42.62611,15.692
K00876.01,FALSE POSITIVE,7270230,6.998099523,171.898913,2.0488,20285.0,58.719604,551.317,192.0,5612.0,4.566,-0.12,0.829,0.926,287.88412,42.832439,15.877
K00877.01,CONFIRMED,7287995,5.95489993,170.955871,2.3892,1410.7,10.906055,83.29438,226.0,4261.0,4.641,-0.06,0.633,0.64,293.63696,42.82497,15.019
K00877.02,CONFIRMED,7287995,12.03987488,181.22536,2.7363,1250.6,9.71719,51.105682,106.0,4261.0,4.641,-0.06,0.633,0.64,293.63696,42.82497,15.019
K00877.03,CONFIRMED,7287995,20.83762895,132.08488,2.3734,439.0,5.914461,12.130763,67.0,4261.0,4.641,-0.06,0.633,0.64,293.63696,42.82497,15.019
K00121.01,FALSE POSITIVE,3247396,8.8111022,136.4568,5.0683,401.1,10.118381,60.319134,125.0,6200.0,3.8,-0.12,2.404,1.333,294.46088,38.383461,12.759
K00878.01,CONFIRMED,7303253,23.58917143,173.81994,5.073,1200.7,9.867276,45.141907,56.0,4919.0,4.566,-0.24,0.721,0.697,297.46002,42.83992,15.316
K00123.01,CONFIRMED,5094751,6.481633073,122.977657,3.784,298.5,13.492653,92.47206,214.0,5945.0,4.213,-0.08,1.302,1.009,290.39273,40.28487,12.365
K00892.01,CONFIRMED,7678434,10.37168928,172.61729,3.035,1254.9,8.5752535,51.219067,128.0,5121.0,4.457,0.18,0.888,0.822,290.39322,43.363899,15.193
K00892.02,CONFIRMED,7678434,3.96996298,137.75447,1.1757,299.2,3.348457,12.679447,320.0,5121.0,4.457,0.18,0.888,0.822,290.39322,43.363899,15.193
K00893.01,CONFIRMED,7685981,4.40841331,172.18582,5.012,549.4,5.7962294,37.416832,279.0,6007.0,4.457,-0.24,0.961,0.968,292.96555,43.34639,15.662
K00894.01,FALSE POSITIVE,7708215,7.9426176,174.52563,6.703,1590.7,22.463158,69.78485,172.0,5811.0,4.521,0.07,0.926,1.036,299.00143,43.399632,15.26
K00881.02,CONFIRMED,7373451,226.8904775,207.35971,7.558,3136.4,18.208637,32.135025,7.0,5067.0,4.585,-0.08,0.75,0.789,294.90973,42.935261,15.859
K00882.01,FALSE POSITIVE,7377033,1.956811408,170.694208,2.1958,24905.0,114.08557,1443.2662,685.0,5209.0,4.657,-1.24,0.603,0.602,295.83536,42.943062,15.533
K00883.01,CANDIDATE,7380537,2.688899233,170.1020904,2.11275,37492.0,120.20046,1777.0094,499.0,4820.0,4.667,-0.4,0.639,0.699,296.68307,42.967869,15.766
K00884.01,CONFIRMED,7434875,9.439459486,177.186096,2.8979,3036.1,25.131163,163.44994,144.0,5097.0,4.597,0.21,0.779,0.891,288.64252,43.039291,15.067
K00122.01,CONFIRMED,8349582,11.523067458,131.969055,3.8757,507.3,16.45347,120.53189,116.0,5644.0,4.162,0.3,1.411,1.053,284.48245,44.398041,12.346
K00884.02,CONFIRMED,7434875,20.47748843,178.66786,2.8364,1382.4,10.706917,45.383663,59.0,5097.0,4.597,0.21,0.779,0.891,288.64252,43.039291,15.067
K00884.03,CONFIRMED,7434875,3.336123113,135.31623,1.9616,516.3,5.2665052,30.771297,386.0,5097.0,4.597,0.21,0.779,0.891,288.64252,43.039291,15.067
K00886.01,CONFIRMED,7455287,8.01078456,170.20739,2.312,1333.6,6.0815673,28.916744,168.0,3713.0,4.779,-0.12,0.47,0.484,294.77393,43.056301,15.847
K00886.02,CONFIRMED,7455287,12.07134205,143.45948,4.3224,759.2,4.24725,16.535355,112.0,3713.0,4.779,-0.12,0.47,0.484,294.77393,43.056301,15.847
K00886.03,CONFIRMED,7455287,20.99587872,152.31554,2.6333,767.3,4.265292,12.355694,55.0,3713.0,4.779,-0.12,0.47,0.484,294.77393,43.056301,15.847
K00887.01,CONFIRMED,7458762,7.41113177,175.34754,2.5242,620.5,5.7879114,42.620125,181.0,5849.0,4.517,-0.02,0.919,1.014,295.65149,43.029831,15.031
K00888.01,FALSE POSITIVE,7552344,1.000747038,169.974229,0.9967,1823.5,5.13757,40.07125,668.0,5472.0,4.499,-0.54,0.79,0.718,297.97513,43.164909,15.419
K00889.01,CONFIRMED,757450,8.884922995,169.991686,2.07004,16053.0,61.291126,474.02078,153.0,5332.0,4.5,-0.08,0.843,0.821,291.1376,36.577381,15.264
K00890.01,CONFIRMED,7585481,8.09888906,176.623731,4.20241,6911.1,48.506207,436.9255,168.0,6214.0,4.442,0.07,1.076,1.169,282.69952,43.272739,15.261
K00891.01,CONFIRMED,7663691,10.00653012,176.96898,5.344,936.1,8.698946,59.281075,135.0,6063.0,4.47,-0.02,1.001,1.079,283.63077,43.379398,15.063
K00012.01,CONFIRMED,5812701,17.855221681,146.596466,7.41287,9065.2,82.201164,417.8653,75.0,6823.0,4.308,0.07,1.367,1.386,297.45374,41.01099,11.353
K00901.01,CANDIDATE,8013419,12.732624065,176.939054,2.2083,6465.7,34.47275,209.49731,110.0,3950.0,4.721,-0.14,0.541,0.563,285.16748,43.876339,15.75
K00902.01,CANDIDATE,8018547,83.92494032,236.76334,6.7904,7958.7,43.030296,121.1208,18.0,3960.0,4.746,-0.36,0.509,0.526,287.85239,43.897991,15.754
K00903.01,CONFIRMED,8039892,5.007316661,173.433997,4.2362,6932.3,42.768375,435.91187,271.0,5865.0,4.563,-0.34,0.827,0.914,295.53613,43.884449,15.813
K00904.01,CONFIRMED,8150320,2.211116989,170.150139,1.6485,724.2,4.8613906,32.73535,603.0,4500.0,4.656,-0.02,0.646,0.71,285.16833,44.026459,15.791
K00904.02,CONFIRMED,8150320,27.9541337,178.73791,3.95,942.5,5.9903526,15.262756,48.0,4500.0,4.656,-0.02,0.646,0.71,285.16833,44.026459,15.791
K00124.01,CONFIRMED,11086270,12.69104387,137.12594,3.7727,252.1,7.5664573,47.59951,108.0,5869.0,4.024,-0.16,1.626,1.019,292.92914,48.60281,12.935
K00895.01,FALSE POSITIVE,7767559,4.409409243,171.89433,3.8636,12861.0,69.5648,735.74506,303.0,5600.0,4.368,-0.26,0.975,0.811,296.41019,43.455391,15.403
K00896.01,CONFIRMED,7825899,16.23947096,175.569907,4.0374,2590.7,19.466316,97.93863,83.0,5191.0,4.564,0.34,0.837,0.937,293.0614,43.58136,15.258
K00896.02,CONFIRMED,7825899,6.308201629,174.047661,2.9785,1328.5,9.121863,70.14128,205.0,5191.0,4.564,0.34,0.837,0.937,293.0614,43.58136,15.258
K00897.01,CONFIRMED,7849854,2.052349884,169.890622,2.0778,14281.0,53.349804,943.8128,650.0,5855.0,4.393,0.14,1.08,1.049,299.56189,43.503559,15.257
K00898.01,CONFIRMED,7870390,9.7704486,175.71372,2.4517,1897.8,9.248742,46.716137,135.0,3906.0,4.73,-0.32,0.509,0.508,282.23251,43.66563,15.777
K00898.02,CONFIRMED,7870390,5.169804269,172.63153,2.153,1037.4,5.360658,34.09852,256.0,3906.0,4.73,-0.32,0.509,0.508,282.23251,43.66563,15.777
K00123.02,CONFIRMED,5094751,21.22261195,137.57403,6.5093,366.0,14.82054,82.08292,64.0,5945.0,4.213,-0.08,1.302,1.009,290.39273,40.28487,12.365
K00898.03,CONFIRMED,7870390,20.09017037,147.97788,4.154,1432.1,6.004703,29.21815,63.0,3906.0,4.73,-0.32,0.509,0.508,282.23251,43.66563,15.777
K00899.01,CONFIRMED,7907423,7.11373257,174.32351,2.1764,807.6,5.9298773,35.776676,186.0,3561.0,4.855,0.0,0.411,0.44,296.98505,43.65852,15.234
K00899.02,CONFIRMED,7907423,3.306551643,134.37211,1.8177,509.2,6.330976,30.518122,398.0,3561.0,4.855,0.0,0.411,0.44,296.98505,43.65852,15.234
K00899.03,CONFIRMED,7907423,15.36845737,147.38965,2.4714,756.1,6.217123,24.263742,82.0,3561.0,4.855,0.0,0.411,0.44,296.98505,43.65852,15.234
K00900.01,CONFIRMED,7938496,13.81020318,172.33533,3.048,1309.7,8.428813,40.226162,90.0,5942.0,4.327,-0.04,1.142,1.009,281.96063,43.70311,15.425
K00911.01,CONFIRMED,8490993,4.093578461,171.00954,2.5833,538.6,4.5823436,31.433712,328.0,6077.0,4.471,-0.04,0.999,1.077,290.26328,44.55645,15.399
K00911.02,CONFIRMED,8490993,105.145959,178.367,8.593,685.4,4.639124,10.855937,13.0,6077.0,4.471,-0.04,0.999,1.077,290.26328,44.55645,15.399
K00912.01,CONFIRMED,8505670,10.8484518,171.80584,2.9993,1675.6,12.332059,84.20755,122.0,4201.0,4.682,-0.2,0.591,0.609,295.57935,44.545959,15.058
K00912.02,CONFIRMED,8505670,6.66833241,137.43988,1.915,362.3,4.588849,19.236187,192.0,4201.0,4.682,-0.2,0.591,0.609,295.57935,44.545959,15.058
K00913.01,CONFIRMED,8544996,4.082274889,169.6375652,3.23015,17859.0,135.75833,1627.8156,329.0,5655.0,4.581,-0.3,0.794,0.886,284.83047,44.658138,15.198
K00914.01,CANDIDATE,8552202,3.886655224,169.73814,3.1646,581.6,5.37064,41.233078,343.0,5662.0,4.61,-0.54,0.738,0.813,288.72665,44.60751,15.371
K00904.03,CONFIRMED,8150320,42.1406089,139.0604,5.083,895.5,7.271111,13.00283,28.0,4500.0,4.656,-0.02,0.646,0.71,285.16833,44.026459,15.791
K00904.04,CONFIRMED,8150320,4.617490562,135.04909,2.2618,575.8,4.4431863,18.39992,272.0,4500.0,4.656,-0.02,0.646,0.71,285.16833,44.026459,15.791
K00904.05,CONFIRMED,8150320,10.19849255,137.92067,2.4283,634.1,5.6818385,14.958939,119.0,4500.0,4.656,-0.02,0.646,0.71,285.16833,44.026459,15.791
K00905.01,FALSE POSITIVE,8180063,5.795063956,172.697467,3.2496,1692.9,12.354637,108.889015,230.0,5865.0,4.563,-0.34,0.827,0.914,296.50754,44.036072,15.289
K00906.01,CONFIRMED,8226994,7.15681552,174.13511,2.5882,867.0,6.1818976,38.487896,186.0,5029.0,4.494,0.14,0.838,0.798,289.59476,44.141949,15.46
K00906.02,CONFIRMED,8226994,17.64830851,133.54533,2.0873,763.3,4.479241,19.097145,73.0,5029.0,4.494,0.14,0.838,0.798,289.59476,44.141949,15.46
K00906.03,CONFIRMED,8226994,4.14810719,133.3881,2.535,175.2,3.7260108,10.764539,314.0,5029.0,4.494,0.14,0.838,0.798,289.59476,44.141949,15.46
K00907.01,CONFIRMED,8247638,16.51410989,176.11686,4.1575,973.5,7.364849,43.083504,76.0,5527.0,4.488,-0.18,0.866,0.841,296.56622,44.105862,15.223
K00907.02,CONFIRMED,8247638,30.1329298,190.38336,5.172,1015.8,7.3606734,32.87861,37.0,5527.0,4.488,-0.18,0.866,0.841,296.56622,44.105862,15.223
K00907.03,CONFIRMED,8247638,4.79090809,136.31106,2.603,251.3,3.2894669,16.134592,242.0,5527.0,4.488,-0.18,0.866,0.841,296.56622,44.105862,15.223
K00124.02,CONFIRMED,11086270,31.71981013,142.82083,4.819,363.4,10.343444,50.201683,44.0,5869.0,4.024,-0.16,1.626,1.019,292.92914,48.60281,12.935
K00907.04,CONFIRMED,8247638,99.6415962,198.68664,4.448,952.5,6.699139,19.405544,12.0,5527.0,4.488,-0.18,0.866,0.841,296.56622,44.105862,15.223
K00908.01,CONFIRMED,8255887,4.708326451,171.446507,3.16114,7912.7,52.268402,619.7065,285.0,5560.0,4.246,0.14,1.21,0.94,298.63565,44.17094,15.113
K00909.01,FALSE POSITIVE,8256049,16.37198661,172.75926,3.8449,4147.6,52.240536,165.18489,84.0,4187.0,4.656,-0.28,0.592,0.58,298.67862,44.175499,15.654
K00910.01,CONFIRMED,8414716,5.392026903,171.72707,2.9804,1151.4,7.25004,66.02574,244.0,5198.0,4.589,0.21,0.801,0.915,284.43051,44.48053,15.651
K00928.01,CANDIDATE,9140402,2.494170338,170.852848,1.1221,863.7,5.3565664,37.2115,535.0,5569.0,4.566,-0.08,0.829,0.928,284.75943,45.599129,15.251
K00929.01,CONFIRMED,9141746,6.491682808,174.633553,4.301,7163.3,45.663883,478.5281,189.0,6123.0,4.413,0.14,1.107,1.159,285.55481,45.578861,15.649
K00930.01,FALSE POSITIVE,9159275,3.044770796,172.01916,10.0134,1695.0,7.281593,33.146595,445.0,5525.0,4.603,-0.36,0.753,0.843,293.68494,45.51683,15.621
K00931.01,CONFIRMED,9166862,3.855603916,170.6787843,3.2179,16653.0,105.129425,1321.7062,350.0,6033.0,4.46,0.21,1.046,1.153,296.39316,45.568562,15.272
K00932.01,FALSE POSITIVE,9166870,3.855599139,170.67957,3.183,1030.9,10.751741,74.89582,350.0,5936.0,4.501,0.07,0.965,1.075,296.39542,45.56992,15.054
K00125.01,CONFIRMED,11449844,38.47876629,151.852812,5.04169,23530.0,261.08838,1014.9963,35.0,5510.0,4.539,0.16,0.879,0.973,288.90222,49.370491,13.779
K00915.01,FALSE POSITIVE,8605074,37.601661282,194.713383,8.30604,59130.0,372.15457,1668.1604,32.0,6140.0,4.354,-0.24,1.096,0.989,282.30603,44.714661,15.505
K00916.01,CONFIRMED,8628973,3.314947362,171.313058,1.8007,1398.2,11.219773,105.955894,404.0,5609.0,4.481,0.16,0.944,0.983,293.45483,44.792789,15.142
K00917.01,FALSE POSITIVE,8655354,6.71969089,173.35776,3.0231,969.7,5.5065484,39.278458,202.0,5931.0,4.479,-0.6,0.866,0.825,301.04956,44.706299,15.172
K00918.01,CONFIRMED,8672910,39.6431552,206.596798,6.5292,15664.0,130.28482,487.53952,30.0,5231.0,4.455,0.14,0.9,0.844,283.97751,44.811562,15.011
K00919.01,FALSE POSITIVE,8686150,51.42598578,173.535933,16.9422,66068.0,516.0654,1840.2819,28.0,6257.0,4.41,0.21,1.147,1.233,290.63898,44.806789,15.631
K00920.01,CONFIRMED,8689031,21.80451611,190.49737,3.4097,1144.9,9.254608,43.653084,61.0,5481.0,4.629,-0.5,0.708,0.806,291.71732,44.88731,15.067
K00921.01,CONFIRMED,8689373,10.28194593,175.33988,3.4366,1110.7,7.943826,46.25013,126.0,5196.0,4.593,0.04,0.775,0.869,291.84198,44.858089,15.532
K00921.02,CONFIRMED,8689373,18.11993039,182.61535,4.2309,1506.9,10.27296,49.64462,70.0,5196.0,4.593,0.04,0.775,0.869,291.84198,44.858089,15.532
K00921.03,CONFIRMED,8689373,3.78402867,133.28133,1.9012,426.1,4.1183877,23.37084,330.0,5196.0,4.593,0.04,0.775,0.869,291.84198,44.858089,15.532
K00922.01,CONFIRMED,8826878,5.15448142,171.6389,3.228,697.5,4.937641,44.139656,259.0,5431.0,4.457,-0.14,0.884,0.816,294.84689,45.034409,15.365
K00126.01,FALSE POSITIVE,5897826,33.80364366,202.259731,11.4813,13494.0,343.88367,1177.5599,42.0,5855.0,3.999,0.16,1.796,1.174,297.47586,41.114288,13.109
K00923.01,CONFIRMED,8883593,5.743469797,174.898924,3.4412,1240.2,7.2817845,64.83856,237.0,5897.0,4.531,-0.16,0.891,0.983,291.09235,45.115528,15.543
K00924.01,CANDIDATE,8951215,39.4759093,173.31207,2.968,1012.6,5.456901,20.340858,34.0,6225.0,4.45,-0.12,1.031,1.091,291.20804,45.244389,15.229
K00925.01,FALSE POSITIVE,9016295,19.974485239,171.6300909,4.23479,40293.0,249.25873,1464.211,69.0,6108.0,4.471,-0.08,0.997,1.072,289.72748,45.367661,15.217
K00926.01,CONFIRMED,9077124,3.166353562,170.966145,3.3129,1473.4,8.415231,60.539154,409.0,6007.0,4.47,0.02,0.998,1.072,286.36011,45.414291,15.603
K00927.01,FALSE POSITIVE,9097120,23.899634407,188.982797,3.81881,20953.0,110.354324,586.5923,56.0,6192.0,4.503,-0.38,0.924,0.991,294.71768,45.48576,15.453
K00939.01,CONFIRMED,9466668,3.388012244,170.5336,2.6849,280.1,4.062919,25.538614,397.0,5553.0,4.221,0.16,1.25,0.949,292.58044,46.097389,15.065
K00939.02,CONFIRMED,9466668,5.83909761,132.09261,3.1915,273.6,4.5991445,19.003149,218.0,5553.0,4.221,0.16,1.25,0.949,292.58044,46.097389,15.065
K00939.03,CONFIRMED,9466668,1.620467654,132.06388,2.1888,159.6,3.7322083,17.345476,719.0,5553.0,4.221,0.16,1.25,0.949,292.58044,46.097389,15.065
K00939.04,CONFIRMED,9466668,10.6816951,131.55082,3.605,307.8,4.5420127,14.830292,100.0,5553.0,4.221,0.16,1.25,0.949,292.58044,46.097389,15.065
K00940.01,CONFIRMED,9479273,6.104849417,169.573477,4.6912,2090.3,29.380081,276.2209,176.0,5085.0,4.584,-0.36,0.712,0.71,297.04562,46.027359,15.017
K00127.01,CONFIRMED,8359498,3.578780566,134.0304187,2.91089,11382.0,145.02327,1721.1887,374.0,5524.0,4.421,0.2,0.994,0.95,289.60797,44.345421,13.938
K00933.01,FALSE POSITIVE,9171801,3.187067566,171.64976,3.119,1037.4,6.456697,29.934076,179.0,5450.0,4.552,-0.14,0.811,0.857,297.78848,45.565418,15.653
K00934.01,CONFIRMED,9334289,5.826657508,173.011411,2.9183,1539.1,7.5005593,61.85785,228.0,5561.0,4.362,0.16,1.06,0.943,288.1647,45.816509,15.843
K00934.02,CONFIRMED,9334289,12.41216347,142.54039,3.739,611.3,4.6233582,18.328804,106.0,5561.0,4.362,0.16,1.06,0.943,288.1647,45.816509,15.843
K00934.03,CONFIRMED,9334289,18.74649011,147.13074,3.895,796.8,4.969579,19.490282,67.0,5561.0,4.362,0.16,1.06,0.943,288.1647,45.816509,15.843
K00935.01,CONFIRMED,9347899,20.86021229,180.017757,5.1937,1910.5,16.663143,94.8957,67.0,6035.0,4.22,-0.28,1.257,0.958,294.02301,45.853081,15.237
K00935.02,CONFIRMED,9347899,42.63427848,141.16954,6.1998,1719.3,15.846536,62.296303,32.0,6035.0,4.22,-0.28,1.257,0.958,294.02301,45.853081,15.237
K00935.03,CONFIRMED,9347899,87.6476068,134.94222,8.871,1009.6,10.95069,28.801907,14.0,6035.0,4.22,-0.28,1.257,0.958,294.02301,45.853081,15.237
K00935.04,CANDIDATE,9347899,9.61731426,142.47479,3.8692,234.0,2.9420934,7.8495355,137.0,6035.0,4.22,-0.28,1.257,0.958,294.02301,45.853081,15.237
K00936.01,CONFIRMED,9388479,9.467821474,178.415842,2.4327,2237.0,17.65574,110.05442,145.0,3582.0,4.807,0.18,0.458,0.491,283.73203,45.958771,15.073
K00936.02,CONFIRMED,9388479,0.893040969,134.540342,1.0981,741.7,6.1433687,45.230915,1452.0,3582.0,4.807,0.18,0.458,0.491,283.73203,45.958771,15.073
